"","uniqueID","island","site","transect","topcolor","bowlcolor","insectorder","numinsects","date traps out","date traps coll"
"5628","SaipanLadtgL3","Saipan","Ladtg","L3","w","b","Trichoptera",0,NA,NA
"5629","SaipanLadtgL3","Saipan","Ladtg","L3","w","b","other",0,NA,NA
"5630","SaipanMTRLL1","Saipan","MTRL","L1","w","y","Diptera",2,2018-01-17,2018-01-20
"5631","SaipanMTRLL1","Saipan","MTRL","L1","w","y","Hemiptera",0,2018-01-17,2018-01-20
"5632","SaipanMTRLL1","Saipan","MTRL","L1","w","y","Coleoptera",0,2018-01-17,2018-01-20
"5633","SaipanMTRLL1","Saipan","MTRL","L1","w","y","Formicidae",1,2018-01-17,2018-01-20
"5634","SaipanMTRLL1","Saipan","MTRL","L1","w","y","Apoidea",2,2018-01-17,2018-01-20
"5635","SaipanMTRLL1","Saipan","MTRL","L1","w","y","Crabronidae",1,2018-01-17,2018-01-20
"5636","SaipanMTRLL1","Saipan","MTRL","L1","w","y","Lepidoptera",3,2018-01-17,2018-01-20
"5637","SaipanMTRLL1","Saipan","MTRL","L1","w","y","Blattodea",0,2018-01-17,2018-01-20
"5638","SaipanMTRLL1","Saipan","MTRL","L1","w","y","Araneae",0,2018-01-17,2018-01-20
"5639","SaipanMTRLL1","Saipan","MTRL","L1","w","y","Isoptera",0,2018-01-17,2018-01-20
"5640","SaipanMTRLL1","Saipan","MTRL","L1","w","y","Partial",0,2018-01-17,2018-01-20
"5641","SaipanMTRLL1","Saipan","MTRL","L1","w","y","Trichoptera",0,2018-01-17,2018-01-20
"5642","SaipanMTRLL1","Saipan","MTRL","L1","w","y","other",0,2018-01-17,2018-01-20
"5643","SaipanMTRLL1","Saipan","MTRL","L1","w","b","Diptera",4,2018-01-17,2018-01-20
"5644","SaipanMTRLL1","Saipan","MTRL","L1","w","b","Hemiptera",0,2018-01-17,2018-01-20
"5645","SaipanMTRLL1","Saipan","MTRL","L1","w","b","Coleoptera",0,2018-01-17,2018-01-20
"5646","SaipanMTRLL1","Saipan","MTRL","L1","w","b","Formicidae",0,2018-01-17,2018-01-20
"5647","SaipanMTRLL1","Saipan","MTRL","L1","w","b","Apoidea",1,2018-01-17,2018-01-20
"5648","SaipanMTRLL1","Saipan","MTRL","L1","w","b","Crabronidae",0,2018-01-17,2018-01-20
"5649","SaipanMTRLL1","Saipan","MTRL","L1","w","b","Lepidoptera",0,2018-01-17,2018-01-20
"5650","SaipanMTRLL1","Saipan","MTRL","L1","w","b","Blattodea",0,2018-01-17,2018-01-20
"5651","SaipanMTRLL1","Saipan","MTRL","L1","w","b","Araneae",0,2018-01-17,2018-01-20
"5652","SaipanMTRLL1","Saipan","MTRL","L1","w","b","Isoptera",0,2018-01-17,2018-01-20
"5653","SaipanMTRLL1","Saipan","MTRL","L1","w","b","Partial",0,2018-01-17,2018-01-20
"5654","SaipanMTRLL1","Saipan","MTRL","L1","w","b","Trichoptera",0,2018-01-17,2018-01-20
"5655","SaipanMTRLL1","Saipan","MTRL","L1","w","b","other",0,2018-01-17,2018-01-20
"5656","SaipanMTRLL1","Saipan","MTRL","L1","w","w","Diptera",12,2018-01-17,2018-01-20
"5657","SaipanMTRLL1","Saipan","MTRL","L1","w","w","Hemiptera",1,2018-01-17,2018-01-20
"5658","SaipanMTRLL1","Saipan","MTRL","L1","w","w","Coleoptera",1,2018-01-17,2018-01-20
"5659","SaipanMTRLL1","Saipan","MTRL","L1","w","w","Formicidae",0,2018-01-17,2018-01-20
"5660","SaipanMTRLL1","Saipan","MTRL","L1","w","w","Apoidea",0,2018-01-17,2018-01-20
"5661","SaipanMTRLL1","Saipan","MTRL","L1","w","w","Crabronidae",0,2018-01-17,2018-01-20
"5662","SaipanMTRLL1","Saipan","MTRL","L1","w","w","Lepidoptera",1,2018-01-17,2018-01-20
"5663","SaipanMTRLL1","Saipan","MTRL","L1","w","w","Blattodea",0,2018-01-17,2018-01-20
"5664","SaipanMTRLL1","Saipan","MTRL","L1","w","w","Araneae",0,2018-01-17,2018-01-20
"5665","SaipanMTRLL1","Saipan","MTRL","L1","w","w","Isoptera",0,2018-01-17,2018-01-20
"5666","SaipanMTRLL1","Saipan","MTRL","L1","w","w","Partial",0,2018-01-17,2018-01-20
"5667","SaipanMTRLL1","Saipan","MTRL","L1","w","w","Trichoptera",0,2018-01-17,2018-01-20
"5668","SaipanMTRLL1","Saipan","MTRL","L1","w","w","other",0,2018-01-17,2018-01-20
"5669","SaipanMTRLL1","Saipan","MTRL","L1","w","r","Diptera",1,2018-01-17,2018-01-20
"5670","SaipanMTRLL1","Saipan","MTRL","L1","w","r","Hemiptera",0,2018-01-17,2018-01-20
"5671","SaipanMTRLL1","Saipan","MTRL","L1","w","r","Coleoptera",0,2018-01-17,2018-01-20
"5672","SaipanMTRLL1","Saipan","MTRL","L1","w","r","Formicidae",0,2018-01-17,2018-01-20
"5673","SaipanMTRLL1","Saipan","MTRL","L1","w","r","Apoidea",0,2018-01-17,2018-01-20
"5674","SaipanMTRLL1","Saipan","MTRL","L1","w","r","Crabronidae",0,2018-01-17,2018-01-20
"5675","SaipanMTRLL1","Saipan","MTRL","L1","w","r","Lepidoptera",4,2018-01-17,2018-01-20
"5676","SaipanMTRLL1","Saipan","MTRL","L1","w","r","Blattodea",0,2018-01-17,2018-01-20
"5677","SaipanMTRLL1","Saipan","MTRL","L1","w","r","Araneae",0,2018-01-17,2018-01-20
"5678","SaipanMTRLL1","Saipan","MTRL","L1","w","r","Isoptera",0,2018-01-17,2018-01-20
"5679","SaipanMTRLL1","Saipan","MTRL","L1","w","r","Partial",0,2018-01-17,2018-01-20
"5680","SaipanMTRLL1","Saipan","MTRL","L1","w","r","Trichoptera",0,2018-01-17,2018-01-20
"5681","SaipanMTRLL1","Saipan","MTRL","L1","w","r","other",0,2018-01-17,2018-01-20
"5682","SaipanMTRLL1","Saipan","MTRL","L1","r","y","Diptera",0,2018-01-17,2018-01-20
"5683","SaipanMTRLL1","Saipan","MTRL","L1","r","y","Hemiptera",2,2018-01-17,2018-01-20
"5684","SaipanMTRLL1","Saipan","MTRL","L1","r","y","Coleoptera",0,2018-01-17,2018-01-20
"5685","SaipanMTRLL1","Saipan","MTRL","L1","r","y","Formicidae",0,2018-01-17,2018-01-20
"5686","SaipanMTRLL1","Saipan","MTRL","L1","r","y","Apoidea",2,2018-01-17,2018-01-20
"5687","SaipanMTRLL1","Saipan","MTRL","L1","r","y","Crabronidae",1,2018-01-17,2018-01-20
"5688","SaipanMTRLL1","Saipan","MTRL","L1","r","y","Lepidoptera",0,2018-01-17,2018-01-20
"5689","SaipanMTRLL1","Saipan","MTRL","L1","r","y","Blattodea",0,2018-01-17,2018-01-20
"5690","SaipanMTRLL1","Saipan","MTRL","L1","r","y","Araneae",0,2018-01-17,2018-01-20
"5691","SaipanMTRLL1","Saipan","MTRL","L1","r","y","Isoptera",0,2018-01-17,2018-01-20
"5692","SaipanMTRLL1","Saipan","MTRL","L1","r","y","Partial",0,2018-01-17,2018-01-20
"5693","SaipanMTRLL1","Saipan","MTRL","L1","r","y","Trichoptera",0,2018-01-17,2018-01-20
"5694","SaipanMTRLL1","Saipan","MTRL","L1","r","y","other",0,2018-01-17,2018-01-20
"5695","SaipanMTRLL1","Saipan","MTRL","L1","r","b","Diptera",1,2018-01-17,2018-01-20
"5696","SaipanMTRLL1","Saipan","MTRL","L1","r","b","Hemiptera",0,2018-01-17,2018-01-20
"5697","SaipanMTRLL1","Saipan","MTRL","L1","r","b","Coleoptera",0,2018-01-17,2018-01-20
"5698","SaipanMTRLL1","Saipan","MTRL","L1","r","b","Formicidae",0,2018-01-17,2018-01-20
"5699","SaipanMTRLL1","Saipan","MTRL","L1","r","b","Apoidea",3,2018-01-17,2018-01-20
"5700","SaipanMTRLL1","Saipan","MTRL","L1","r","b","Crabronidae",0,2018-01-17,2018-01-20
"5701","SaipanMTRLL1","Saipan","MTRL","L1","r","b","Lepidoptera",1,2018-01-17,2018-01-20
"5702","SaipanMTRLL1","Saipan","MTRL","L1","r","b","Blattodea",0,2018-01-17,2018-01-20
"5703","SaipanMTRLL1","Saipan","MTRL","L1","r","b","Araneae",0,2018-01-17,2018-01-20
"5704","SaipanMTRLL1","Saipan","MTRL","L1","r","b","Isoptera",0,2018-01-17,2018-01-20
"5705","SaipanMTRLL1","Saipan","MTRL","L1","r","b","Partial",0,2018-01-17,2018-01-20
"5706","SaipanMTRLL1","Saipan","MTRL","L1","r","b","Trichoptera",0,2018-01-17,2018-01-20
"5707","SaipanMTRLL1","Saipan","MTRL","L1","r","b","other",0,2018-01-17,2018-01-20
"5708","SaipanMTRLL1","Saipan","MTRL","L1","r","w","Diptera",1,2018-01-17,2018-01-20
"5709","SaipanMTRLL1","Saipan","MTRL","L1","r","w","Hemiptera",0,2018-01-17,2018-01-20
"5710","SaipanMTRLL1","Saipan","MTRL","L1","r","w","Coleoptera",0,2018-01-17,2018-01-20
"5711","SaipanMTRLL1","Saipan","MTRL","L1","r","w","Formicidae",0,2018-01-17,2018-01-20
"5712","SaipanMTRLL1","Saipan","MTRL","L1","r","w","Apoidea",0,2018-01-17,2018-01-20
"5713","SaipanMTRLL1","Saipan","MTRL","L1","r","w","Crabronidae",0,2018-01-17,2018-01-20
"5714","SaipanMTRLL1","Saipan","MTRL","L1","r","w","Lepidoptera",4,2018-01-17,2018-01-20
"5715","SaipanMTRLL1","Saipan","MTRL","L1","r","w","Blattodea",0,2018-01-17,2018-01-20
"5716","SaipanMTRLL1","Saipan","MTRL","L1","r","w","Araneae",0,2018-01-17,2018-01-20
"5717","SaipanMTRLL1","Saipan","MTRL","L1","r","w","Isoptera",0,2018-01-17,2018-01-20
"5718","SaipanMTRLL1","Saipan","MTRL","L1","r","w","Partial",0,2018-01-17,2018-01-20
"5719","SaipanMTRLL1","Saipan","MTRL","L1","r","w","Trichoptera",0,2018-01-17,2018-01-20
"5720","SaipanMTRLL1","Saipan","MTRL","L1","r","w","other",1,2018-01-17,2018-01-20
"5721","SaipanMTRLL1","Saipan","MTRL","L1","r","r","Diptera",2,2018-01-17,2018-01-20
"5722","SaipanMTRLL1","Saipan","MTRL","L1","r","r","Hemiptera",0,2018-01-17,2018-01-20
"5723","SaipanMTRLL1","Saipan","MTRL","L1","r","r","Coleoptera",1,2018-01-17,2018-01-20
"5724","SaipanMTRLL1","Saipan","MTRL","L1","r","r","Formicidae",0,2018-01-17,2018-01-20
"5725","SaipanMTRLL1","Saipan","MTRL","L1","r","r","Apoidea",0,2018-01-17,2018-01-20
"5726","SaipanMTRLL1","Saipan","MTRL","L1","r","r","Crabronidae",0,2018-01-17,2018-01-20
"5727","SaipanMTRLL1","Saipan","MTRL","L1","r","r","Lepidoptera",1,2018-01-17,2018-01-20
"5728","SaipanMTRLL1","Saipan","MTRL","L1","r","r","Blattodea",0,2018-01-17,2018-01-20
"5729","SaipanMTRLL1","Saipan","MTRL","L1","r","r","Araneae",1,2018-01-17,2018-01-20
"5730","SaipanMTRLL1","Saipan","MTRL","L1","r","r","Isoptera",0,2018-01-17,2018-01-20
"5731","SaipanMTRLL1","Saipan","MTRL","L1","r","r","Partial",0,2018-01-17,2018-01-20
"5732","SaipanMTRLL1","Saipan","MTRL","L1","r","r","Trichoptera",0,2018-01-17,2018-01-20
"5733","SaipanMTRLL1","Saipan","MTRL","L1","r","r","other",0,2018-01-17,2018-01-20
"5734","SaipanMTRLL1","Saipan","MTRL","L1","b","b","Diptera",7,2018-01-17,2018-01-20
"5735","SaipanMTRLL1","Saipan","MTRL","L1","b","b","Hemiptera",0,2018-01-17,2018-01-20
"5736","SaipanMTRLL1","Saipan","MTRL","L1","b","b","Coleoptera",1,2018-01-17,2018-01-20
"5737","SaipanMTRLL1","Saipan","MTRL","L1","b","b","Formicidae",0,2018-01-17,2018-01-20
"5738","SaipanMTRLL1","Saipan","MTRL","L1","b","b","Apoidea",0,2018-01-17,2018-01-20
"5739","SaipanMTRLL1","Saipan","MTRL","L1","b","b","Crabronidae",0,2018-01-17,2018-01-20
"5740","SaipanMTRLL1","Saipan","MTRL","L1","b","b","Lepidoptera",0,2018-01-17,2018-01-20
"5741","SaipanMTRLL1","Saipan","MTRL","L1","b","b","Blattodea",0,2018-01-17,2018-01-20
"5742","SaipanMTRLL1","Saipan","MTRL","L1","b","b","Araneae",0,2018-01-17,2018-01-20
"5743","SaipanMTRLL1","Saipan","MTRL","L1","b","b","Isoptera",0,2018-01-17,2018-01-20
"5744","SaipanMTRLL1","Saipan","MTRL","L1","b","b","Partial",0,2018-01-17,2018-01-20
"5745","SaipanMTRLL1","Saipan","MTRL","L1","b","b","Trichoptera",0,2018-01-17,2018-01-20
"5746","SaipanMTRLL1","Saipan","MTRL","L1","b","b","other",0,2018-01-17,2018-01-20
"5747","SaipanMTRLL1","Saipan","MTRL","L1","b","w","Diptera",12,2018-01-17,2018-01-20
"5748","SaipanMTRLL1","Saipan","MTRL","L1","b","w","Hemiptera",0,2018-01-17,2018-01-20
"5749","SaipanMTRLL1","Saipan","MTRL","L1","b","w","Coleoptera",0,2018-01-17,2018-01-20
"5750","SaipanMTRLL1","Saipan","MTRL","L1","b","w","Formicidae",0,2018-01-17,2018-01-20
"5751","SaipanMTRLL1","Saipan","MTRL","L1","b","w","Apoidea",0,2018-01-17,2018-01-20
"5752","SaipanMTRLL1","Saipan","MTRL","L1","b","w","Crabronidae",1,2018-01-17,2018-01-20
"5753","SaipanMTRLL1","Saipan","MTRL","L1","b","w","Lepidoptera",0,2018-01-17,2018-01-20
"5754","SaipanMTRLL1","Saipan","MTRL","L1","b","w","Blattodea",0,2018-01-17,2018-01-20
"5755","SaipanMTRLL1","Saipan","MTRL","L1","b","w","Araneae",0,2018-01-17,2018-01-20
"5756","SaipanMTRLL1","Saipan","MTRL","L1","b","w","Isoptera",0,2018-01-17,2018-01-20
"5757","SaipanMTRLL1","Saipan","MTRL","L1","b","w","Partial",0,2018-01-17,2018-01-20
"5758","SaipanMTRLL1","Saipan","MTRL","L1","b","w","Trichoptera",0,2018-01-17,2018-01-20
"5759","SaipanMTRLL1","Saipan","MTRL","L1","b","w","other",0,2018-01-17,2018-01-20
"5760","SaipanMTRLL1","Saipan","MTRL","L1","b","r","Diptera",2,2018-01-17,2018-01-20
"5761","SaipanMTRLL1","Saipan","MTRL","L1","b","r","Hemiptera",0,2018-01-17,2018-01-20
"5762","SaipanMTRLL1","Saipan","MTRL","L1","b","r","Coleoptera",0,2018-01-17,2018-01-20
"5763","SaipanMTRLL1","Saipan","MTRL","L1","b","r","Formicidae",0,2018-01-17,2018-01-20
"5764","SaipanMTRLL1","Saipan","MTRL","L1","b","r","Apoidea",1,2018-01-17,2018-01-20
"5765","SaipanMTRLL1","Saipan","MTRL","L1","b","r","Crabronidae",0,2018-01-17,2018-01-20
"5766","SaipanMTRLL1","Saipan","MTRL","L1","b","r","Lepidoptera",1,2018-01-17,2018-01-20
"5767","SaipanMTRLL1","Saipan","MTRL","L1","b","r","Blattodea",0,2018-01-17,2018-01-20
"5768","SaipanMTRLL1","Saipan","MTRL","L1","b","r","Araneae",1,2018-01-17,2018-01-20
"5769","SaipanMTRLL1","Saipan","MTRL","L1","b","r","Isoptera",0,2018-01-17,2018-01-20
"5770","SaipanMTRLL1","Saipan","MTRL","L1","b","r","Partial",0,2018-01-17,2018-01-20
"5771","SaipanMTRLL1","Saipan","MTRL","L1","b","r","Trichoptera",0,2018-01-17,2018-01-20
"5772","SaipanMTRLL1","Saipan","MTRL","L1","b","r","other",0,2018-01-17,2018-01-20
"5773","SaipanMTRLL1","Saipan","MTRL","L1","b","y","Diptera",9,2018-01-17,2018-01-20
"5774","SaipanMTRLL1","Saipan","MTRL","L1","b","y","Hemiptera",0,2018-01-17,2018-01-20
"5775","SaipanMTRLL1","Saipan","MTRL","L1","b","y","Coleoptera",1,2018-01-17,2018-01-20
"5776","SaipanMTRLL1","Saipan","MTRL","L1","b","y","Formicidae",0,2018-01-17,2018-01-20
"5777","SaipanMTRLL1","Saipan","MTRL","L1","b","y","Apoidea",1,2018-01-17,2018-01-20
"5778","SaipanMTRLL1","Saipan","MTRL","L1","b","y","Crabronidae",0,2018-01-17,2018-01-20
"5779","SaipanMTRLL1","Saipan","MTRL","L1","b","y","Lepidoptera",1,2018-01-17,2018-01-20
"5780","SaipanMTRLL1","Saipan","MTRL","L1","b","y","Blattodea",0,2018-01-17,2018-01-20
"5781","SaipanMTRLL1","Saipan","MTRL","L1","b","y","Araneae",0,2018-01-17,2018-01-20
"5782","SaipanMTRLL1","Saipan","MTRL","L1","b","y","Isoptera",0,2018-01-17,2018-01-20
"5783","SaipanMTRLL1","Saipan","MTRL","L1","b","y","Partial",0,2018-01-17,2018-01-20
"5784","SaipanMTRLL1","Saipan","MTRL","L1","b","y","Trichoptera",0,2018-01-17,2018-01-20
"5785","SaipanMTRLL1","Saipan","MTRL","L1","b","y","other",0,2018-01-17,2018-01-20
"5786","SaipanMTRLL1","Saipan","MTRL","L1","y","y","Diptera",11,2018-01-17,2018-01-20
"5787","SaipanMTRLL1","Saipan","MTRL","L1","y","y","Hemiptera",0,2018-01-17,2018-01-20
"5788","SaipanMTRLL1","Saipan","MTRL","L1","y","y","Coleoptera",0,2018-01-17,2018-01-20
"5789","SaipanMTRLL1","Saipan","MTRL","L1","y","y","Formicidae",1,2018-01-17,2018-01-20
"5790","SaipanMTRLL1","Saipan","MTRL","L1","y","y","Apoidea",3,2018-01-17,2018-01-20
"5791","SaipanMTRLL1","Saipan","MTRL","L1","y","y","Crabronidae",0,2018-01-17,2018-01-20
"5792","SaipanMTRLL1","Saipan","MTRL","L1","y","y","Lepidoptera",0,2018-01-17,2018-01-20
"5793","SaipanMTRLL1","Saipan","MTRL","L1","y","y","Blattodea",0,2018-01-17,2018-01-20
"5794","SaipanMTRLL1","Saipan","MTRL","L1","y","y","Araneae",1,2018-01-17,2018-01-20
"5795","SaipanMTRLL1","Saipan","MTRL","L1","y","y","Isoptera",0,2018-01-17,2018-01-20
"5796","SaipanMTRLL1","Saipan","MTRL","L1","y","y","Partial",0,2018-01-17,2018-01-20
"5797","SaipanMTRLL1","Saipan","MTRL","L1","y","y","Trichoptera",0,2018-01-17,2018-01-20
"5798","SaipanMTRLL1","Saipan","MTRL","L1","y","y","other",0,2018-01-17,2018-01-20
"5799","SaipanMTRLL1","Saipan","MTRL","L1","y","b","Diptera",0,2018-01-17,2018-01-20
"5800","SaipanMTRLL1","Saipan","MTRL","L1","y","b","Hemiptera",0,2018-01-17,2018-01-20
"5801","SaipanMTRLL1","Saipan","MTRL","L1","y","b","Coleoptera",0,2018-01-17,2018-01-20
"5802","SaipanMTRLL1","Saipan","MTRL","L1","y","b","Formicidae",0,2018-01-17,2018-01-20
"5803","SaipanMTRLL1","Saipan","MTRL","L1","y","b","Apoidea",2,2018-01-17,2018-01-20
"5804","SaipanMTRLL1","Saipan","MTRL","L1","y","b","Crabronidae",1,2018-01-17,2018-01-20
"5805","SaipanMTRLL1","Saipan","MTRL","L1","y","b","Lepidoptera",0,2018-01-17,2018-01-20
"5806","SaipanMTRLL1","Saipan","MTRL","L1","y","b","Blattodea",0,2018-01-17,2018-01-20
"5807","SaipanMTRLL1","Saipan","MTRL","L1","y","b","Araneae",0,2018-01-17,2018-01-20
"5808","SaipanMTRLL1","Saipan","MTRL","L1","y","b","Isoptera",0,2018-01-17,2018-01-20
"5809","SaipanMTRLL1","Saipan","MTRL","L1","y","b","Partial",0,2018-01-17,2018-01-20
"5810","SaipanMTRLL1","Saipan","MTRL","L1","y","b","Trichoptera",0,2018-01-17,2018-01-20
"5811","SaipanMTRLL1","Saipan","MTRL","L1","y","b","other",0,2018-01-17,2018-01-20
"5812","SaipanMTRLL1","Saipan","MTRL","L1","y","w","Diptera",2,2018-01-17,2018-01-20
"5813","SaipanMTRLL1","Saipan","MTRL","L1","y","w","Hemiptera",0,2018-01-17,2018-01-20
"5814","SaipanMTRLL1","Saipan","MTRL","L1","y","w","Coleoptera",1,2018-01-17,2018-01-20
"5815","SaipanMTRLL1","Saipan","MTRL","L1","y","w","Formicidae",0,2018-01-17,2018-01-20
"5816","SaipanMTRLL1","Saipan","MTRL","L1","y","w","Apoidea",1,2018-01-17,2018-01-20
"5817","SaipanMTRLL1","Saipan","MTRL","L1","y","w","Crabronidae",0,2018-01-17,2018-01-20
"5818","SaipanMTRLL1","Saipan","MTRL","L1","y","w","Lepidoptera",1,2018-01-17,2018-01-20
"5819","SaipanMTRLL1","Saipan","MTRL","L1","y","w","Blattodea",0,2018-01-17,2018-01-20
"5820","SaipanMTRLL1","Saipan","MTRL","L1","y","w","Araneae",0,2018-01-17,2018-01-20
"5821","SaipanMTRLL1","Saipan","MTRL","L1","y","w","Isoptera",0,2018-01-17,2018-01-20
"5822","SaipanMTRLL1","Saipan","MTRL","L1","y","w","Partial",0,2018-01-17,2018-01-20
"5823","SaipanMTRLL1","Saipan","MTRL","L1","y","w","Trichoptera",0,2018-01-17,2018-01-20
"5824","SaipanMTRLL1","Saipan","MTRL","L1","y","w","other",0,2018-01-17,2018-01-20
"5825","SaipanMTRLL1","Saipan","MTRL","L1","y","r","Diptera",0,2018-01-17,2018-01-20
"5826","SaipanMTRLL1","Saipan","MTRL","L1","y","r","Hemiptera",0,2018-01-17,2018-01-20
"5827","SaipanMTRLL1","Saipan","MTRL","L1","y","r","Coleoptera",0,2018-01-17,2018-01-20
"5828","SaipanMTRLL1","Saipan","MTRL","L1","y","r","Formicidae",0,2018-01-17,2018-01-20
"5829","SaipanMTRLL1","Saipan","MTRL","L1","y","r","Apoidea",0,2018-01-17,2018-01-20
"5830","SaipanMTRLL1","Saipan","MTRL","L1","y","r","Crabronidae",0,2018-01-17,2018-01-20
"5831","SaipanMTRLL1","Saipan","MTRL","L1","y","r","Lepidoptera",1,2018-01-17,2018-01-20
"5832","SaipanMTRLL1","Saipan","MTRL","L1","y","r","Blattodea",0,2018-01-17,2018-01-20
"5833","SaipanMTRLL1","Saipan","MTRL","L1","y","r","Araneae",0,2018-01-17,2018-01-20
"5834","SaipanMTRLL1","Saipan","MTRL","L1","y","r","Isoptera",1,2018-01-17,2018-01-20
"5835","SaipanMTRLL1","Saipan","MTRL","L1","y","r","Partial",0,2018-01-17,2018-01-20
"5836","SaipanMTRLL1","Saipan","MTRL","L1","y","r","Trichoptera",0,2018-01-17,2018-01-20
"5837","SaipanMTRLL1","Saipan","MTRL","L1","y","r","other",0,2018-01-17,2018-01-20
"5838","SaipanMTRLL2","Saipan","MTRL","L2","r","r","Diptera",1,2018-01-17,2018-01-20
"5839","SaipanMTRLL2","Saipan","MTRL","L2","r","r","Hemiptera",0,2018-01-17,2018-01-20
"5840","SaipanMTRLL2","Saipan","MTRL","L2","r","r","Coleoptera",0,2018-01-17,2018-01-20
"5841","SaipanMTRLL2","Saipan","MTRL","L2","r","r","Formicidae",0,2018-01-17,2018-01-20
"5842","SaipanMTRLL2","Saipan","MTRL","L2","r","r","Apoidea",0,2018-01-17,2018-01-20
"5843","SaipanMTRLL2","Saipan","MTRL","L2","r","r","Crabronidae",0,2018-01-17,2018-01-20
"5844","SaipanMTRLL2","Saipan","MTRL","L2","r","r","Lepidoptera",1,2018-01-17,2018-01-20
"5845","SaipanMTRLL2","Saipan","MTRL","L2","r","r","Blattodea",0,2018-01-17,2018-01-20
"5846","SaipanMTRLL2","Saipan","MTRL","L2","r","r","Araneae",0,2018-01-17,2018-01-20
"5847","SaipanMTRLL2","Saipan","MTRL","L2","r","r","Isoptera",0,2018-01-17,2018-01-20
"5848","SaipanMTRLL2","Saipan","MTRL","L2","r","r","Partial",0,2018-01-17,2018-01-20
"5849","SaipanMTRLL2","Saipan","MTRL","L2","r","r","Trichoptera",0,2018-01-17,2018-01-20
"5850","SaipanMTRLL2","Saipan","MTRL","L2","r","r","other",0,2018-01-17,2018-01-20
"5851","SaipanMTRLL2","Saipan","MTRL","L2","r","w","Diptera",3,2018-01-17,2018-01-20
"5852","SaipanMTRLL2","Saipan","MTRL","L2","r","w","Hemiptera",1,2018-01-17,2018-01-20
"5853","SaipanMTRLL2","Saipan","MTRL","L2","r","w","Coleoptera",0,2018-01-17,2018-01-20
"5854","SaipanMTRLL2","Saipan","MTRL","L2","r","w","Formicidae",0,2018-01-17,2018-01-20
"5855","SaipanMTRLL2","Saipan","MTRL","L2","r","w","Apoidea",1,2018-01-17,2018-01-20
"5856","SaipanMTRLL2","Saipan","MTRL","L2","r","w","Crabronidae",0,2018-01-17,2018-01-20
"5857","SaipanMTRLL2","Saipan","MTRL","L2","r","w","Lepidoptera",0,2018-01-17,2018-01-20
"5858","SaipanMTRLL2","Saipan","MTRL","L2","r","w","Blattodea",0,2018-01-17,2018-01-20
"5859","SaipanMTRLL2","Saipan","MTRL","L2","r","w","Araneae",0,2018-01-17,2018-01-20
"5860","SaipanMTRLL2","Saipan","MTRL","L2","r","w","Isoptera",0,2018-01-17,2018-01-20
"5861","SaipanMTRLL2","Saipan","MTRL","L2","r","w","Partial",0,2018-01-17,2018-01-20
"5862","SaipanMTRLL2","Saipan","MTRL","L2","r","w","Trichoptera",0,2018-01-17,2018-01-20
"5863","SaipanMTRLL2","Saipan","MTRL","L2","r","w","other",0,2018-01-17,2018-01-20
"5864","SaipanMTRLL2","Saipan","MTRL","L2","r","b","Diptera",0,2018-01-17,2018-01-20
"5865","SaipanMTRLL2","Saipan","MTRL","L2","r","b","Hemiptera",1,2018-01-17,2018-01-20
"5866","SaipanMTRLL2","Saipan","MTRL","L2","r","b","Coleoptera",0,2018-01-17,2018-01-20
"5867","SaipanMTRLL2","Saipan","MTRL","L2","r","b","Formicidae",0,2018-01-17,2018-01-20
"5868","SaipanMTRLL2","Saipan","MTRL","L2","r","b","Apoidea",0,2018-01-17,2018-01-20
"5869","SaipanMTRLL2","Saipan","MTRL","L2","r","b","Crabronidae",0,2018-01-17,2018-01-20
"5870","SaipanMTRLL2","Saipan","MTRL","L2","r","b","Lepidoptera",1,2018-01-17,2018-01-20
"5871","SaipanMTRLL2","Saipan","MTRL","L2","r","b","Blattodea",0,2018-01-17,2018-01-20
"5872","SaipanMTRLL2","Saipan","MTRL","L2","r","b","Araneae",0,2018-01-17,2018-01-20
"5873","SaipanMTRLL2","Saipan","MTRL","L2","r","b","Isoptera",0,2018-01-17,2018-01-20
"5874","SaipanMTRLL2","Saipan","MTRL","L2","r","b","Partial",0,2018-01-17,2018-01-20
"5875","SaipanMTRLL2","Saipan","MTRL","L2","r","b","Trichoptera",0,2018-01-17,2018-01-20
"5876","SaipanMTRLL2","Saipan","MTRL","L2","r","b","other",0,2018-01-17,2018-01-20
"5877","SaipanMTRLL2","Saipan","MTRL","L2","r","y","Diptera",0,2018-01-17,2018-01-20
"5878","SaipanMTRLL2","Saipan","MTRL","L2","r","y","Hemiptera",0,2018-01-17,2018-01-20
"5879","SaipanMTRLL2","Saipan","MTRL","L2","r","y","Coleoptera",1,2018-01-17,2018-01-20
"5880","SaipanMTRLL2","Saipan","MTRL","L2","r","y","Formicidae",3,2018-01-17,2018-01-20
"5881","SaipanMTRLL2","Saipan","MTRL","L2","r","y","Apoidea",0,2018-01-17,2018-01-20
"5882","SaipanMTRLL2","Saipan","MTRL","L2","r","y","Crabronidae",1,2018-01-17,2018-01-20
"5883","SaipanMTRLL2","Saipan","MTRL","L2","r","y","Lepidoptera",2,2018-01-17,2018-01-20
"5884","SaipanMTRLL2","Saipan","MTRL","L2","r","y","Blattodea",0,2018-01-17,2018-01-20
"5885","SaipanMTRLL2","Saipan","MTRL","L2","r","y","Araneae",0,2018-01-17,2018-01-20
"5886","SaipanMTRLL2","Saipan","MTRL","L2","r","y","Isoptera",0,2018-01-17,2018-01-20
